id,prospect_id,product_id,channel,content_type,subject,sent_at,was_opened,was_clicked,was_replied,reply_sentiment,was_converted,day_of_week,time_of_day,created_at
a12244a0-2b2e-4b76-8c98-0a54b42863bb,a6ce0ef1-cdb1-4d61-9a6b-ecf0df2b49c3,340afe23-4121-4d18-87ab-a3395623d8ed,email,nurture,Question traditional eight result myself manage decade,2026-02-18T10:27:43,False,False,False,,False,Wednesday,morning,2026-02-18T10:27:43
0fb19d81-e014-45b7-87e5-3e4b05798136,e6d8bbc8-ba3f-4409-b5cc-c995eee5b340,,call,demo_invite,,2026-02-18T10:25:33,False,False,False,,False,Wednesday,morning,2026-02-18T10:25:33
f42fcc69-4d92-4dd9-be40-0080d1a3bfab,c1bbf1f6-3d7f-444d-a8db-eaa99f5e56ed,1a4ee44a-a144-47da-8784-d2810ad17c12,email,follow_up,Despite form assume herself investment near movie,2026-02-18T10:23:49,False,False,False,,False,Wednesday,morning,2026-02-18T10:23:49
0203db1d-e7d8-450f-a992-67103466b71f,27ec92b4-204b-44b3-96da-8c0405c65d9c,340afe23-4121-4d18-87ab-a3395623d8ed,call,outreach,,2026-02-18T10:29:28,True,False,False,,False,Wednesday,morning,2026-02-18T10:29:28
7ad0e840-a1cd-4a63-999e-793e720a7378,833ef896-82b2-48bd-b7cd-c57322c32fdf,bc40415b-aaf0-4acd-97c3-67a937582d22,email,outreach,Cup section environment cup father scientist director vote,2026-02-18T10:27:15,False,False,False,,False,Wednesday,morning,2026-02-18T10:27:15
c2c0cc61-758d-4867-9e4e-a76b2d996442,9bcdcf12-a090-41d1-a79d-10a5c65e711d,,email,nurture,War picture take story democratic without stop military drive,2026-02-18T10:27:14,False,False,False,,False,Wednesday,morning,2026-02-18T10:27:14
98810378-5c90-4140-a09a-399f32d1301c,493c42a4-c19d-437d-921f-465a2e8055a2,c4454f3c-058b-4582-a1c6-7de6ad3b72c2,email,nurture,List modern above meet participant during significant practice,2026-02-18T10:16:11,False,False,False,,False,Wednesday,morning,2026-02-18T10:16:11
66b5c013-de83-4501-9912-95206ff9672b,bcc88733-b1db-4470-8024-7542a622c7ac,7061005c-6aff-4e1a-8cfd-10839fe924b1,linkedin,nurture,Feeling the rock you real term,2026-02-18T10:22:38,False,False,False,,False,Wednesday,morning,2026-02-18T10:22:38
49d647a8-e35a-4be6-92c6-2d4e85a470ef,beff3d86-47fd-418f-ac6e-3623f5308434,435b608c-2d54-4d8e-aa90-6f9be8e0c3ce,email,follow_up,Agency right figure son guess result other,2026-02-18T10:16:15,False,False,False,,False,Wednesday,morning,2026-02-18T10:16:15
3feab6af-f6d4-4992-aa4b-d0b5bb77948f,67307ac7-d56b-445b-b51e-53b4b33a4b97,006795e2-4b6e-4023-af2d-2ac26a25a70d,linkedin,follow_up,Less run account leader exactly truth serve,2026-02-18T10:24:22,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:22
b34e8bdf-ed61-400f-8e35-de802cc31d65,2bc51966-e6c3-497c-b832-3df49400ed85,006795e2-4b6e-4023-af2d-2ac26a25a70d,call,demo_invite,,2026-02-18T10:21:52,True,False,False,,False,Wednesday,morning,2026-02-18T10:21:52
af12c99a-d7ff-4be0-8b3c-7a422727a778,c04faf18-7819-4518-ae72-c5a7e63d2464,7061005c-6aff-4e1a-8cfd-10839fe924b1,email,demo_invite,Land trip majority center will fire play two,2026-02-18T10:16:44,True,True,False,,False,Wednesday,morning,2026-02-18T10:16:44
15e5e11a-26d4-4ead-93ca-34648079bf34,a4c65292-4cb0-47f0-b9a0-2d75085965d2,bc40415b-aaf0-4acd-97c3-67a937582d22,linkedin,nurture,No agreement instead friend year body,2026-02-18T10:15:20,False,False,False,,False,Wednesday,morning,2026-02-18T10:15:20
9d8b9ae8-f45d-4e58-8d6f-421bb7944990,a5114218-233e-4095-85c9-c264e4f70f5a,974e1eb3-06bc-46ae-af0b-d1ab164e22f9,email,follow_up,Ready player feel gas price,2026-02-18T10:16:29,False,False,False,,False,Wednesday,morning,2026-02-18T10:16:29
ffd4cee7-afdf-4cc5-a14b-6269d2457302,60bd3fdc-aa4b-4471-ba1f-64354ae80ce2,1a4ee44a-a144-47da-8784-d2810ad17c12,email,demo_invite,Decide dinner ask training others sign,2026-02-18T10:18:23,True,True,False,,False,Wednesday,morning,2026-02-18T10:18:23
b91914f9-d515-47b6-b9c8-4db3357bd9f5,5085a616-1aaa-486c-8860-7441d19f5fb0,2b36034e-bfd2-482f-bf40-2cf34dc09f2c,email,demo_invite,Seek per strategy former bad return,2026-02-18T10:23:07,True,False,False,,False,Wednesday,morning,2026-02-18T10:23:07
7d86fc64-8fed-4d50-9894-102f5a007e7a,44da26ff-fe60-43ef-8c05-144b57c411ac,9a1ab718-e83e-4a9d-b029-e46b6e5aa272,linkedin,demo_invite,Central prevent office ever than,2026-02-18T10:18:36,True,True,False,,False,Wednesday,morning,2026-02-18T10:18:36
2cf7c404-8639-4eac-9ec5-558689238d83,5837d07c-daf7-47bb-a0f6-da12352fee88,1a4ee44a-a144-47da-8784-d2810ad17c12,linkedin,demo_invite,Continue leave enough necessary subject herself consumer,2026-02-18T10:28:52,True,False,False,,False,Wednesday,morning,2026-02-18T10:28:52
f8680c84-fa53-43e8-bb46-b70baec44af2,cc24e994-1922-4553-9d5f-f18233c8a6b5,22d9f58f-f817-4d18-8adb-7874946b77b2,email,nurture,Reality model many more network,2026-02-18T10:26:55,False,False,False,,False,Wednesday,morning,2026-02-18T10:26:55
830fa917-496c-4a5e-af75-f04c1ae6387a,0bbdc7b6-d7a9-463e-8621-788c4ef272a5,,email,nurture,Fall west employee series with sometimes statement,2026-02-18T10:27:07,True,True,True,positive,False,Wednesday,morning,2026-02-18T10:27:07
60b18fc9-5eb5-40c5-84f6-445698084311,4cbd2398-6301-4f22-95ca-ab19fe6fdd69,,call,outreach,,2026-02-18T10:17:56,True,False,True,neutral,False,Wednesday,morning,2026-02-18T10:17:56
a4cae139-c87b-4f21-9d33-c91b833f3a46,56d40a58-7dfe-4949-9d49-ea54dafa4a20,435b608c-2d54-4d8e-aa90-6f9be8e0c3ce,email,follow_up,Behind live top fight stock fine range,2026-02-18T10:23:06,False,False,False,,False,Wednesday,morning,2026-02-18T10:23:06
6aa5b350-5540-4838-b986-acf92a77e1ae,2513183d-82cd-41be-ac22-47dde67ad660,9a1ab718-e83e-4a9d-b029-e46b6e5aa272,call,follow_up,,2026-02-18T10:30:40,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:40
0694b88b-9fbe-45f0-b3e9-e6d5444bbdb9,a849c365-6df4-4c5f-9641-8a74c7e3fc0a,4c4b1dfd-47ae-463c-838d-dcb58efd2a9a,email,demo_invite,Career cost suddenly indeed customer kind history,2026-02-18T10:16:15,True,False,False,,False,Wednesday,morning,2026-02-18T10:16:15
7608dce6-7c87-4b73-a190-eaeafc145af1,035fb06c-99d1-4375-9b86-73e1e8b6a0fb,c4454f3c-058b-4582-a1c6-7de6ad3b72c2,email,demo_invite,Property store hear institution,2026-02-18T10:19:58,False,False,False,,False,Wednesday,morning,2026-02-18T10:19:58
dec1d423-2434-4861-a8b4-bf3130cc985e,76f3e49b-bf0e-46a6-81ef-ba99831dc744,bc40415b-aaf0-4acd-97c3-67a937582d22,call,nurture,,2026-02-18T10:20:52,True,False,True,positive,False,Wednesday,morning,2026-02-18T10:20:52
2cb57ec9-c1a0-4f2b-9c64-50ffcc212fb5,7eaca06d-8887-4556-a63c-7c6690dc052a,bc40415b-aaf0-4acd-97c3-67a937582d22,linkedin,demo_invite,Third community interesting message moment memory,2026-02-18T10:29:42,True,True,False,,False,Wednesday,morning,2026-02-18T10:29:42
d2209667-f3d4-4286-b6bb-1da137e9bb61,8a565a90-2c21-4c12-9abd-d51f2f77e599,,call,nurture,,2026-02-18T10:30:16,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:16
358fb231-0657-44eb-b8dd-c85c714c0cb4,2dbee48d-003a-41a7-8bfc-ff570bf660d6,3c122829-6145-48fb-8535-1ec0d2bd69bf,email,nurture,Add perform arrive number base,2026-02-18T10:28:34,False,False,False,,False,Wednesday,morning,2026-02-18T10:28:34
639bca7b-2126-4566-b74c-d1eeb866a058,1b8d8788-d50b-4525-9005-18a899108a9e,,call,demo_invite,,2026-02-18T10:29:54,False,False,False,,False,Wednesday,morning,2026-02-18T10:29:54
30ab1638-ec99-4ed7-9371-5f86b57e35a3,daf119d3-9582-49b3-995a-943b66b118e6,5774d807-4eeb-4a60-bdcf-7b222e8eb58a,linkedin,follow_up,So dog peace from,2026-02-18T10:23:23,False,False,False,,False,Wednesday,morning,2026-02-18T10:23:23
97c38937-d573-490d-8eea-0fdaf79d7458,bac233f0-4dee-48e1-a945-efe3854637c1,006795e2-4b6e-4023-af2d-2ac26a25a70d,linkedin,nurture,Seat wait financial allow form past opportunity central,2026-02-18T10:17:42,False,False,False,,False,Wednesday,morning,2026-02-18T10:17:42
005ea993-174b-40b7-8f13-d02f42c5a2b1,468606ea-bf94-42b1-9d1a-d6cf0053ccd3,,linkedin,follow_up,Key quality beyond community set exactly director,2026-02-18T10:19:27,False,False,False,,False,Wednesday,morning,2026-02-18T10:19:27
50ff47c2-e040-4f1f-8775-29bb0e168b77,f4e0cb6f-acee-413f-bef5-b491b6bbb503,340afe23-4121-4d18-87ab-a3395623d8ed,email,nurture,Maybe sure bed factor charge certainly,2026-02-18T10:16:29,True,True,False,,False,Wednesday,morning,2026-02-18T10:16:29
ac63aeb8-e9b3-4078-b1b1-a97a160c0973,1f63bef7-eb39-4b95-9da9-f02ef384c7b2,974e1eb3-06bc-46ae-af0b-d1ab164e22f9,email,nurture,Fear animal quickly need size down east,2026-02-18T10:23:27,False,False,False,,False,Wednesday,morning,2026-02-18T10:23:27
dc0727b6-175f-489d-9cca-34a9171a5959,92107223-33a4-4365-804f-6b38ffe2e4da,1a4ee44a-a144-47da-8784-d2810ad17c12,email,follow_up,Gun he her continue participant book former opportunity,2026-02-18T10:19:42,False,False,False,,False,Wednesday,morning,2026-02-18T10:19:42
6b2f3322-9936-45f9-9ff3-b23e699e6996,1c5d3513-0cb4-4773-88b0-41ea5a7dba09,4c4b1dfd-47ae-463c-838d-dcb58efd2a9a,linkedin,nurture,Else time miss religious positive eat third head trip,2026-02-18T10:24:55,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:55
26f4c123-3e53-4a09-abe4-0e6fad9441d9,c4a4d730-f3bc-4deb-b140-16dadc1db4b2,d6544fc2-8b14-452c-814d-30e233d3a2ca,email,outreach,Rate talk professor one,2026-02-18T10:18:04,False,False,False,,False,Wednesday,morning,2026-02-18T10:18:04
8077c2a3-47b2-413e-8da8-d25ec76f6108,6ca0c255-186c-4548-917f-88a9b5024387,,email,demo_invite,Question blue administration chair once,2026-02-18T10:31:41,True,False,False,,False,Wednesday,morning,2026-02-18T10:31:41
ebf07682-8151-4844-aee1-29020eb9f72a,2513183d-82cd-41be-ac22-47dde67ad660,4c4b1dfd-47ae-463c-838d-dcb58efd2a9a,email,nurture,Call tough whether speak travel degree class born interview,2026-02-18T10:31:08,False,False,False,,False,Wednesday,morning,2026-02-18T10:31:08
55431695-6a56-47dd-b3c3-657ebb69527e,a3792533-5c6d-471a-a060-39bc56f1115c,1a4ee44a-a144-47da-8784-d2810ad17c12,email,follow_up,Room major star choose,2026-02-18T10:18:01,False,False,False,,False,Wednesday,morning,2026-02-18T10:18:01
e38b0505-c15d-4636-a702-d6d6a96dfd11,65f5e427-b924-4938-be26-3c751e715e04,bc40415b-aaf0-4acd-97c3-67a937582d22,call,demo_invite,,2026-02-18T10:18:31,False,False,False,,False,Wednesday,morning,2026-02-18T10:18:31
44e212fb-c5e8-4c52-9818-90569c3f9484,832b900c-57f8-409d-aff9-3aab8a21099f,9a1ab718-e83e-4a9d-b029-e46b6e5aa272,call,nurture,,2026-02-18T10:23:35,True,False,False,,False,Wednesday,morning,2026-02-18T10:23:35
dc0f11bc-5691-4246-bf98-2778bfb6717d,ee050079-7693-453f-9a17-5fdcfc01cf93,9a1ab718-e83e-4a9d-b029-e46b6e5aa272,call,demo_invite,,2026-02-18T10:28:44,False,False,False,,False,Wednesday,morning,2026-02-18T10:28:44
1412eb8c-aa5c-486c-a594-62e42299c76f,28ab74f3-5b24-4d97-9370-06727dba7f9f,,email,demo_invite,Kind quickly itself machine significant grow north,2026-02-18T10:17:45,False,False,False,,False,Wednesday,morning,2026-02-18T10:17:45
d9c581d7-979a-4c3b-af2d-eb6925e9e18b,30352151-5e1f-4303-86ec-45724c9ae39f,4c4b1dfd-47ae-463c-838d-dcb58efd2a9a,email,outreach,A poor get organization peace rock health cultural,2026-02-18T10:30:35,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:35
73f3af0c-1a9c-4511-9eba-6f2612955bf4,5837d07c-daf7-47bb-a0f6-da12352fee88,340afe23-4121-4d18-87ab-a3395623d8ed,email,outreach,Fish action write accept simply help,2026-02-18T10:23:51,True,True,False,,False,Wednesday,morning,2026-02-18T10:23:51
653023b8-625f-4d24-98d6-7238810f2f74,8f0cac74-09f7-4eef-9949-7e696909fa98,,email,follow_up,Night never alone defense vote point,2026-02-18T10:32:57,False,False,False,,False,Wednesday,morning,2026-02-18T10:32:57
c633c770-211b-4190-8024-d791c6468289,7ea09da5-6e81-42c8-99f4-4907ab01b9e1,5774d807-4eeb-4a60-bdcf-7b222e8eb58a,linkedin,outreach,Organization me laugh however down,2026-02-18T10:17:04,False,False,False,,False,Wednesday,morning,2026-02-18T10:17:04
9cfbc9a2-1671-44d4-9553-933e09654021,fba66068-715b-4e79-b206-0ce5652e1543,d6544fc2-8b14-452c-814d-30e233d3a2ca,call,demo_invite,,2026-02-18T10:16:48,False,False,False,,False,Wednesday,morning,2026-02-18T10:16:48
e2e1c228-e893-4c5a-b871-f8a80a9af1a0,89e4d614-01e7-4322-a9f1-b35c4b2eef9b,7061005c-6aff-4e1a-8cfd-10839fe924b1,email,nurture,Painting responsibility day impact,2026-02-18T10:24:28,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:28
fd1d3c60-12ba-478d-b5da-265e22b475e9,4fa4f2e1-da51-48c2-812e-96dd03843850,340afe23-4121-4d18-87ab-a3395623d8ed,linkedin,nurture,Father attention represent certainly small must benefit,2026-02-18T10:30:51,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:51
5788347e-ef8a-4ded-bd39-9a98884bf6ed,937e0de1-bfd1-4119-897a-fdd0e6efbdba,435b608c-2d54-4d8e-aa90-6f9be8e0c3ce,linkedin,outreach,Store professor land author the finish,2026-02-18T10:17:45,False,False,False,,False,Wednesday,morning,2026-02-18T10:17:45
df28bb80-1a6a-4de7-b5be-ccdb13998060,cacbb8a5-125c-4919-8571-412171bf97f5,9a1ab718-e83e-4a9d-b029-e46b6e5aa272,email,nurture,Exactly art nation civil able dog,2026-02-18T10:23:30,True,False,False,,False,Wednesday,morning,2026-02-18T10:23:30
fb372e65-b1c0-4d76-8163-5d136a57e721,dc280bdc-6f51-45e7-b4b3-6116072c1a50,1a4ee44a-a144-47da-8784-d2810ad17c12,email,demo_invite,Someone community side science rate baby sell,2026-02-18T10:20:57,False,False,False,,False,Wednesday,morning,2026-02-18T10:20:57
6860c8a1-4444-4fb3-a20e-fac4f7eee078,e3a14202-df66-435f-9417-dc4b29544706,435b608c-2d54-4d8e-aa90-6f9be8e0c3ce,email,demo_invite,Business sister in indeed across Mr quality quite,2026-02-18T10:28:23,False,False,False,,False,Wednesday,morning,2026-02-18T10:28:23
214620cf-3e6a-4456-ac10-2e2562710c2e,b403c6ca-c606-4a70-b678-9860fcfb40c7,bc40415b-aaf0-4acd-97c3-67a937582d22,linkedin,outreach,Scene outside letter member relationship possible,2026-02-18T10:31:31,True,True,True,positive,False,Wednesday,morning,2026-02-18T10:31:31
53228393-215f-441c-b9b7-494930183d20,14cf8a36-4279-44db-a5e0-af24ee56d9b0,3c122829-6145-48fb-8535-1ec0d2bd69bf,linkedin,nurture,Contain amount government ball recognize between anyone listen,2026-02-18T10:29:48,False,False,False,,False,Wednesday,morning,2026-02-18T10:29:48
72a70e20-effd-4f8b-91e6-c6ffb4819b28,7fa212b8-5912-4847-ae16-110fe52fabbe,006795e2-4b6e-4023-af2d-2ac26a25a70d,linkedin,demo_invite,Box drop night the agree pressure mouth parent,2026-02-18T10:15:29,False,False,False,,False,Wednesday,morning,2026-02-18T10:15:29
4adfb016-f4ec-4863-be88-db25afd59a41,c83e01cd-8a34-47c1-9677-9078c2eb5343,006795e2-4b6e-4023-af2d-2ac26a25a70d,email,outreach,Describe according he share think,2026-02-18T10:18:44,False,False,False,,False,Wednesday,morning,2026-02-18T10:18:44
6b799692-d825-4c4b-b678-958a153aad6d,5b5a7909-6150-45ff-b14e-3c288b347b0c,4c4b1dfd-47ae-463c-838d-dcb58efd2a9a,call,outreach,,2026-02-18T10:17:55,True,False,False,,False,Wednesday,morning,2026-02-18T10:17:55
1b873894-b603-43fb-99b7-0ddc378c709d,efd64e18-fc70-46b8-947f-782637676b92,,linkedin,demo_invite,Gun various inside line pattern general,2026-02-18T10:24:13,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:13
241fadf9-d47b-410c-8da8-2c2e1ff369fc,83551ded-6d47-48fc-b1ed-fd510bfd9c1a,4c4b1dfd-47ae-463c-838d-dcb58efd2a9a,linkedin,follow_up,Outside law material door land,2026-02-18T10:28:28,False,False,False,,False,Wednesday,morning,2026-02-18T10:28:28
2052490b-1b9b-4cb4-b058-fc4fc6021fc3,2f49a431-376f-4370-a694-77012f5b8527,2b36034e-bfd2-482f-bf40-2cf34dc09f2c,linkedin,nurture,Matter seek suffer drive great blood score share,2026-02-18T10:19:09,False,False,False,,False,Wednesday,morning,2026-02-18T10:19:09
aa9c1f3a-0b26-4ce1-ac82-b2466beb8494,b3e80c01-bd7a-47c7-9867-00ee0fdcdd2c,e2d2df1e-eac8-48d5-ad2d-1ae01d00f63e,call,outreach,,2026-02-18T10:28:12,False,False,False,,False,Wednesday,morning,2026-02-18T10:28:12
05a4c2f6-105a-4d26-b7dd-d92b3918cf3e,4dfe2feb-42aa-4fe1-969b-5142908dcde5,1a4ee44a-a144-47da-8784-d2810ad17c12,email,follow_up,Despite agent guy debate better name system local expert,2026-02-18T10:30:13,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:13
85dab522-ba00-4a6c-a8a0-eaa8c34e056c,a7d9b501-cd1a-4bae-8781-ff3afb4b4c33,7061005c-6aff-4e1a-8cfd-10839fe924b1,linkedin,follow_up,Role design pretty response western,2026-02-18T10:16:46,True,False,False,,False,Wednesday,morning,2026-02-18T10:16:46
fb9888db-0e94-4dd7-ac83-0982d7511fa8,f398ef71-9f59-4b5d-afba-41eaf2c31d08,322a4b10-8855-4a18-a5fc-7e16ba182b82,linkedin,outreach,Few skin though compare,2026-02-18T10:28:10,True,False,False,,False,Wednesday,morning,2026-02-18T10:28:10
44382e4c-7373-4085-ba6d-19b29cc70b9a,46e0b6f0-b393-4ec9-8bb9-27a0517fc345,e2d2df1e-eac8-48d5-ad2d-1ae01d00f63e,email,demo_invite,Road a week book south indicate,2026-02-18T10:29:39,False,False,False,,False,Wednesday,morning,2026-02-18T10:29:39
1f85320d-ff90-44e9-8ca9-ff4b8167709e,4adcde4a-1a1d-4484-a91a-bb04bb714977,1a4ee44a-a144-47da-8784-d2810ad17c12,call,demo_invite,,2026-02-18T10:18:29,False,False,False,,False,Wednesday,morning,2026-02-18T10:18:29
26576010-4802-4e1d-93de-1f359b405fff,63b9754d-801c-40f3-b1ea-e396175239a6,d6544fc2-8b14-452c-814d-30e233d3a2ca,email,nurture,Phone bill control memory both,2026-02-18T10:25:21,False,False,False,,False,Wednesday,morning,2026-02-18T10:25:21
109c96d9-202d-4079-b96b-36de1a5c5456,ee2c759d-df0b-4477-af8a-0b07ff83db25,9a1ab718-e83e-4a9d-b029-e46b6e5aa272,linkedin,nurture,Say debate type energy agree economic finish much,2026-02-18T10:28:43,True,False,False,,False,Wednesday,morning,2026-02-18T10:28:43
791b65f7-b930-4da3-bc72-bdac91cd09d6,38a15056-4d5d-49a1-9d16-f4c89ef796f8,,email,outreach,Member low against help next which able everything detail,2026-02-18T10:28:24,False,False,False,,False,Wednesday,morning,2026-02-18T10:28:24
d28b2c5c-a51d-46e0-a0af-4834794091e7,33fcb6f3-a345-477e-bf21-304661e67f49,5774d807-4eeb-4a60-bdcf-7b222e8eb58a,linkedin,follow_up,Rock real bad general wish section certain,2026-02-18T10:22:57,True,False,False,,False,Wednesday,morning,2026-02-18T10:22:57
d4ab4154-4f4a-4ada-a59b-f4a023c6f8d2,e983aec4-98ed-4d07-92a2-3b2884a2264f,bc40415b-aaf0-4acd-97c3-67a937582d22,email,outreach,Lot arm form development ask,2026-02-18T10:19:03,False,False,False,,False,Wednesday,morning,2026-02-18T10:19:03
90b7a344-986d-433c-88a4-41e7867ca06c,fb2836ec-1fe1-4581-a217-ea6748677fd5,7061005c-6aff-4e1a-8cfd-10839fe924b1,linkedin,demo_invite,Help view certain behind,2026-02-18T10:24:12,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:12
5599316f-22b4-4e93-b6f9-986e5715535f,c75b722a-f8dd-42e9-bf81-47c4b636dda3,455ff4e3-87ef-4dc4-b2ff-f8b3bcb238b7,linkedin,nurture,Campaign church look million after,2026-02-18T10:30:36,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:36
db430361-3747-43d8-ad90-3bc532037f09,44034276-7697-42db-b72d-f86d708df19c,340afe23-4121-4d18-87ab-a3395623d8ed,email,nurture,Recent significant watch present summer lose quality moment,2026-02-18T10:19:04,False,False,False,,False,Wednesday,morning,2026-02-18T10:19:04
d84a6c3b-0ea2-47be-a4b5-71c94727b23c,87554cb4-e156-41e0-8686-8c328e6f88e8,2b36034e-bfd2-482f-bf40-2cf34dc09f2c,call,demo_invite,,2026-02-18T10:32:57,False,False,False,,False,Wednesday,morning,2026-02-18T10:32:57
1e067187-ca57-4ff8-941d-87efc5e939c3,a99aa110-011b-44ce-aa3a-5357ad801782,4c4b1dfd-47ae-463c-838d-dcb58efd2a9a,linkedin,nurture,Local expect pass person arm claim than blood buy,2026-02-18T10:23:47,True,False,False,,False,Wednesday,morning,2026-02-18T10:23:47
6f958661-7baf-4351-a5fd-827d97e80393,1ea94b97-be22-4703-a8d4-dd389dbcb28c,974e1eb3-06bc-46ae-af0b-d1ab164e22f9,linkedin,nurture,Table so write green scene need movement bill wait,2026-02-18T10:24:42,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:42
350c4b69-ef56-40be-9f0c-fa08ca0f12e3,11b19926-216c-46b6-a3e0-de18752761ef,5d378e94-0370-428e-8c72-74b9d3c47fbc,call,follow_up,,2026-02-18T10:15:30,False,False,False,,False,Wednesday,morning,2026-02-18T10:15:30
0cc47877-af11-4e17-bb76-7af407a80c80,076006d3-3ca0-4e58-b8a6-2a9a0cddbd93,322a4b10-8855-4a18-a5fc-7e16ba182b82,email,outreach,Manage place range whatever,2026-02-18T10:29:57,True,False,False,,False,Wednesday,morning,2026-02-18T10:29:57
6130c5e3-bfbe-445c-8ae3-4a8bb4fd5dbe,76f3e49b-bf0e-46a6-81ef-ba99831dc744,455ff4e3-87ef-4dc4-b2ff-f8b3bcb238b7,email,follow_up,Technology behind impact stop collection leave western,2026-02-18T10:25:52,True,False,False,,False,Wednesday,morning,2026-02-18T10:25:52
a88199f7-8cbb-4460-b947-2e866666ee06,0bbdc7b6-d7a9-463e-8621-788c4ef272a5,9a1ab718-e83e-4a9d-b029-e46b6e5aa272,linkedin,nurture,Stand seat send billion others participant design trial,2026-02-18T10:27:12,True,True,False,,False,Wednesday,morning,2026-02-18T10:27:12
6eb19a79-8eb3-4d73-a80e-1f37d19b4415,da5764a7-d475-4630-8028-ac2bf2ff4a28,bc40415b-aaf0-4acd-97c3-67a937582d22,email,outreach,Become stuff deep table,2026-02-18T10:32:29,False,False,False,,False,Wednesday,morning,2026-02-18T10:32:29
8d89f788-2270-4775-90ca-5a0376b87ee5,fafe2dc7-18b8-460f-849a-ec6e6dde2fb2,340afe23-4121-4d18-87ab-a3395623d8ed,email,nurture,Most way recently box debate statement matter,2026-02-18T10:17:00,True,False,False,,False,Wednesday,morning,2026-02-18T10:17:00
aa80fdf9-1f8f-4f0e-b8fc-126fa3a90d7f,9975bc00-963a-4d20-ad82-50eed8bdd72d,435b608c-2d54-4d8e-aa90-6f9be8e0c3ce,linkedin,nurture,Girl somebody receive boy develop worker create TV,2026-02-18T10:29:43,True,False,False,,False,Wednesday,morning,2026-02-18T10:29:43
b7ca5a83-cd8e-4437-8139-8578f661d484,5b5a7909-6150-45ff-b14e-3c288b347b0c,4c4b1dfd-47ae-463c-838d-dcb58efd2a9a,linkedin,outreach,Like technology forget official,2026-02-18T10:23:26,False,False,False,,False,Wednesday,morning,2026-02-18T10:23:26
69352adf-6d35-4ca8-8bc5-d2200fcc2a9e,4558fd52-e94b-40a6-af5d-c0bf1eac6b50,974e1eb3-06bc-46ae-af0b-d1ab164e22f9,linkedin,demo_invite,Ready strong drug pull over see,2026-02-18T10:16:43,True,True,True,positive,False,Wednesday,morning,2026-02-18T10:16:43
1153714a-df10-40cb-b984-331b7514b5ea,6f63fda7-38b9-4026-af10-a7ca7c2c6092,974e1eb3-06bc-46ae-af0b-d1ab164e22f9,email,follow_up,Since me game inside whose test quite true,2026-02-18T10:27:51,False,False,False,,False,Wednesday,morning,2026-02-18T10:27:51
8413e73a-08fb-4c70-a23f-12a52ab69e88,de6096d1-29a8-4222-a9af-e0889835b2fe,bc40415b-aaf0-4acd-97c3-67a937582d22,email,outreach,Loss everything run page child,2026-02-18T10:19:24,False,False,False,,False,Wednesday,morning,2026-02-18T10:19:24
ee508e05-3cf9-46f4-82d3-29c32f32ba83,6d220bae-fa1d-4543-b923-7d654b0dd343,340afe23-4121-4d18-87ab-a3395623d8ed,email,demo_invite,Black speak attorney outside science follow thing,2026-02-18T10:26:10,False,False,False,,False,Wednesday,morning,2026-02-18T10:26:10
f93eb77b-0092-4413-8c03-3c2d1033b6f3,d646ab0e-cb33-40d5-b5a3-c2d45f1e56c0,006795e2-4b6e-4023-af2d-2ac26a25a70d,linkedin,demo_invite,School wonder we effect management inside conference various standard,2026-02-18T10:17:27,False,False,False,,False,Wednesday,morning,2026-02-18T10:17:27
678b4261-0988-40eb-a7e9-02d4c179cd67,d646ab0e-cb33-40d5-b5a3-c2d45f1e56c0,3c122829-6145-48fb-8535-1ec0d2bd69bf,email,follow_up,Image also recent house number,2026-02-18T10:21:24,False,False,False,,False,Wednesday,morning,2026-02-18T10:21:24
f5b9face-d986-4cc5-afc4-b0526fcb6f6c,4558fd52-e94b-40a6-af5d-c0bf1eac6b50,3c122829-6145-48fb-8535-1ec0d2bd69bf,call,demo_invite,,2026-02-18T10:24:05,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:05
911b3b76-9cde-4163-990a-3d7644130a4c,fba66068-715b-4e79-b206-0ce5652e1543,7061005c-6aff-4e1a-8cfd-10839fe924b1,call,demo_invite,,2026-02-18T10:27:24,True,False,False,,False,Wednesday,morning,2026-02-18T10:27:24
609af741-1426-412d-977a-9a87b8fad355,45b195fa-d089-4341-85fb-223d5d815bc3,2b36034e-bfd2-482f-bf40-2cf34dc09f2c,email,outreach,Station rich never five behind,2026-02-18T10:23:59,False,False,False,,False,Wednesday,morning,2026-02-18T10:23:59
33029d05-35a4-4403-b3b4-29e59285b2cb,daf119d3-9582-49b3-995a-943b66b118e6,5d378e94-0370-428e-8c72-74b9d3c47fbc,linkedin,outreach,Simply owner across sign like hundred,2026-02-18T10:28:28,True,False,False,,False,Wednesday,morning,2026-02-18T10:28:28
